Case_ID,Region,County,Jurisdiction,Age_at_Case_Filing,Case_Category,Case_Filing_Date,Case_Disposition_Date,Charge_ID_Number,Charge Type,UOR_Code,Offense_Description,ASCF_Code,ASCF,AOC_Offense_Category_Code,AOC_Offense_Category,Charge_Level,Charge_Class,Charge_Filing_Date,Original_Plea,Final_Plea,Charge_Disposition_Date,Charge_Disposition,Charge_Disposition_Category,Trial_Type,Sentence_Date,SEN_FINE_SENT_AMT,SEN_FINE_PROB_AMT,SEN_FINE_SUSP_AMT,SEN_FINE_COND_AMT,SEN_COST_SENT_AMT,SEN_COST_PROB_AMT,SEN_COST_SUSP_AMT,SEN_COST_COND_AMT,SEN_CONCURRENT,SEN_CONSECUTIVE,SEN_JAIL,SEN_PRISON,SEN_JORP_SENT_YEARS,SEN_JORP_SENT_MONTHS,SEN_JORP_SENT_DAYS,SEN_JORP_SENT_HOURS,SEN_JORP_SUSP_YEARS,SEN_JORP_SUSP_MONTHS,SEN_JORP_SUSP_DAYS,SEN_JORP_SUSP_HOURS,SEN_JORP_COND_YEARS,SEN_JORP_COND_MONTHS,SEN_JORP_COND_DAYS,SEN_JORP_COND_HOURS,SEN_HOME_SENT_YEARS,SEN_HOME_SENT_MONTHS,SEN_HOME_SENT_DAYS,SEN_HOME_SENT_HOURS,SEN_HOME_SUSP_YEARS,SEN_HOME_SUSP_MONTHS,SEN_HOME_SUSP_DAYS,SEN_HOME_SUSP_HOURS,SEN_HOME_COND_YEARS,SEN_HOME_COND_MONTHS,SEN_HOME_COND_DAYS,SEN_HOME_COND_HOURS,SEN_PROB_SUPV_YEARS,SEN_PROB_SUPV_MONTHS,SEN_PROB_SUPV_DAYS,SEN_PROB_SUPV_HOURS,SEN_PROB_UNSP_YEARS,SEN_PROB_UNSP_MONTHS,SEN_PROB_UNSP_DAYS,SEN_PROB_UNSP_HOURS,SEN_LOCAL_PROBATION,SEN_STATE_PROBATION,SEN_COMM_SRVC_YEARS,SEN_COMM_SRVC_MONTHS,SEN_COMM_SRVC_DAYS,SEN_COMM_SRVC_HOURS,SEN_CRDT_TIME_YEARS,SEN_CRDT_TIME_MONTHS,SEN_CRDT_TIME_DAYS,SEN_CRDT_TIME_HOURS,SEN_LIFE_SENTENCE,SEN_DEATH_SENTENCE,SEN_A_D_E,SEN_UNDERGO_TREATMNT,SEN_MAKE_RESTITUTION,Judge_at_Sentence,Defendant_ID,Identification,Race,Ethnicity,Gender
22,Louisville,JEFFERSON,Circuit Court,49,Circuit Criminal,5/8/2014,11/29/2018,5,Original Charge,423686,"ENH TICS, 1ST DEGREE, 1ST OFFENSE (>=4 GMS COCAINE)",6,Enhancement,DGT,Drug Trafficking,Felony,B ,5/8/2014,Not Guilty,Guilty,11/27/2018,GUILTY,Convicted,NO TRIAL,11/29/2018,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,22,Criminal History Key,White,Non-Hispanic,Male
22,Louisville,JEFFERSON,Circuit Court,49,Circuit Criminal,5/8/2014,11/29/2018,6,Original Charge,421076,"ENH 1ST DEGREE TICS/LSD, 1ST OFFENSE",6,Enhancement,DGT,Drug Trafficking,Felony,B ,5/8/2014,Not Guilty,Guilty,11/27/2018,GUILTY,Convicted,NO TRIAL,11/29/2018,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,22,Criminal History Key,White,Non-Hispanic,Male
22,Louisville,JEFFERSON,Circuit Court,49,Circuit Criminal,5/8/2014,11/29/2018,9,Original Charge,425726,"ENH TICS, 3RD DEGREE, 1ST OFFENSE (< 20 D.U. DRUG UNSPECIFIED)",6,Enhancement,DGT,Drug Trafficking,Felony,D ,5/8/2014,Not Guilty,Guilty,11/27/2018,GUILTY,Convicted,NO TRIAL,11/29/2018,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,22,Criminal History Key,White,Non-Hispanic,Male
22,Louisville,JEFFERSON,Circuit Court,49,Circuit Criminal,5/8/2014,11/29/2018,10,Original Charge,502305,COMP TAMPERING WITH PHYSICAL EVIDENCE,5,Complicity,IJA,Interfering Judicial Admin.,Felony,D ,5/8/2014,Not Guilty,Guilty,11/27/2018,GUILTY,Convicted,NO TRIAL,11/29/2018,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,22,Criminal History Key,White,Non-Hispanic,Male
23,Louisville,JEFFERSON,Circuit Court,44,Circuit Criminal,5/8/2014,12/3/2018,3,Original Charge,702400,ENGAGING IN ORGANIZED CRIME-CRIMINAL SYNDICATE,0,Base,ICS,Organized Crime/Inchoate,Felony,B ,5/8/2014,Not Guilty,Guilty,12/3/2018,GUILTY,Convicted,NO TRIAL,12/3/2018,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,23,Criminal History Key,White,Non-Hispanic,Male
23,Louisville,JEFFERSON,Circuit Court,44,Circuit Criminal,5/8/2014,12/3/2018,4,Original Charge,502305,COMP TAMPERING WITH PHYSICAL EVIDENCE,5,Complicity,IJA,Interfering Judicial Admin.,Felony,D ,5/8/2014,Not Guilty,Guilty,12/3/2018,GUILTY,Convicted,NO TRIAL,12/3/2018,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,23,Criminal History Key,White,Non-Hispanic,Male
23,Louisville,JEFFERSON,Circuit Court,44,Circuit Criminal,5/8/2014,12/3/2018,1A    ,Amended,092020,MANSLAUGHTER-2ND DEGREE,0,Base,MDR,Murder,Felony,C ,12/3/2018,Guilty,Guilty,12/3/2018,GUILTY,Convicted,NO TRIAL,12/3/2018,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,23,Criminal History Key,White,Non-Hispanic,Male
23,Louisville,JEFFERSON,Circuit Court,44,Circuit Criminal,5/8/2014,12/3/2018,2A    ,Amended,100600,KIDNAPPING-ADULT,0,Base,KID,Kidnapping,Felony,B ,12/3/2018,Guilty,Guilty,12/3/2018,GUILTY,Convicted,NO TRIAL,12/3/2018,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,23,Criminal History Key,White,Non-Hispanic,Male
25,Louisville,JEFFERSON,Circuit Court,18,Circuit Criminal,8/14/2014,2/2/2018,1,Original Charge,702400,ENGAGING IN ORGANIZED CRIME-CRIMINAL SYNDICATE,0,Base,ICS,Organized Crime/Inchoate,Felony,B ,8/14/2014,Not Guilty,Guilty,10/14/2019,GUILTY,Convicted,NO TRIAL,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630297,25,Criminal History Key,Black,Non-Hispanic,Male
25,Louisville,JEFFERSON,Circuit Court,18,Circuit Criminal,8/14/2014,2/2/2018,2,Original Charge,120025,"COMP ROBBERY, 1ST DEGREE",5,Complicity,ROB,Robbery,Felony,B ,8/14/2014,Not Guilty,Guilty,10/14/2019,GUILTY,Convicted,NO TRIAL,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630297,25,Criminal History Key,Black,Non-Hispanic,Male
25,Louisville,JEFFERSON,Circuit Court,18,Circuit Criminal,8/14/2014,2/2/2018,3,Original Charge,120025,"COMP ROBBERY, 1ST DEGREE",5,Complicity,ROB,Robbery,Felony,B ,8/14/2014,Not Guilty,Guilty,10/14/2019,GUILTY,Convicted,NO TRIAL,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630297,25,Criminal History Key,Black,Non-Hispanic,Male
25,Louisville,JEFFERSON,Circuit Court,18,Circuit Criminal,8/14/2014,2/2/2018,5,Original Charge,120025,"COMP ROBBERY, 1ST DEGREE",5,Complicity,ROB,Robbery,Felony,B ,8/14/2014,Not Guilty,Guilty,10/14/2019,GUILTY,Convicted,NO TRIAL,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630297,25,Criminal History Key,Black,Non-Hispanic,Male
25,Louisville,JEFFERSON,Circuit Court,18,Circuit Criminal,8/14/2014,2/2/2018,7,Original Charge,120025,"COMP ROBBERY, 1ST DEGREE",5,Complicity,ROB,Robbery,Felony,B ,8/14/2014,Not Guilty,Guilty,10/14/2019,GUILTY,Convicted,NO TRIAL,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630297,25,Criminal History Key,Black,Non-Hispanic,Male
25,Louisville,JEFFERSON,Circuit Court,18,Circuit Criminal,8/14/2014,2/2/2018,8,Original Charge,132015,COMP WANTON ENDANGERMENT-1ST DEGREE,5,Complicity,ASO,Assault Related Offenses,Felony,D ,8/14/2014,Not Guilty,Guilty,10/14/2019,GUILTY,Convicted,NO TRIAL,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630297,25,Criminal History Key,Black,Non-Hispanic,Male
25,Louisville,JEFFERSON,Circuit Court,18,Circuit Criminal,8/14/2014,2/2/2018,9,Original Charge,132015,COMP WANTON ENDANGERMENT-1ST DEGREE,5,Complicity,ASO,Assault Related Offenses,Felony,D ,8/14/2014,Not Guilty,Guilty,10/14/2019,GUILTY,Convicted,NO TRIAL,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630297,25,Criminal History Key,Black,Non-Hispanic,Male
25,Louisville,JEFFERSON,Circuit Court,18,Circuit Criminal,8/14/2014,2/2/2018,10,Original Charge,132015,COMP WANTON ENDANGERMENT-1ST DEGREE,5,Complicity,ASO,Assault Related Offenses,Felony,D ,8/14/2014,Not Guilty,Guilty,10/14/2019,GUILTY,Convicted,NO TRIAL,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630297,25,Criminal History Key,Black,Non-Hispanic,Male
25,Louisville,JEFFERSON,Circuit Court,18,Circuit Criminal,8/14/2014,2/2/2018,11,Original Charge,521970,CONVICTED FELON IN POSSESSION OF A HANDGUN,0,Base,GUN,Handgun,Felony,C ,8/14/2014,Not Guilty,Guilty,10/14/2019,GUILTY,Convicted,NO TRIAL,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630297,25,Criminal History Key,Black,Non-Hispanic,Male
25,Louisville,JEFFERSON,Circuit Court,18,Circuit Criminal,8/14/2014,2/2/2018,4A    ,Amended,120030,"ROBBERY, 2ND DEGREE",0,Base,ROB,Robbery,Felony,C ,10/14/2019,Not Guilty,Guilty,10/14/2019,GUILTY,Convicted,NO TRIAL,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630297,25,Criminal History Key,Black,Non-Hispanic,Male
25,Louisville,JEFFERSON,Circuit Court,18,Circuit Criminal,8/14/2014,2/2/2018,6A    ,Amended,120030,"ROBBERY, 2ND DEGREE",0,Base,ROB,Robbery,Felony,C ,10/14/2019,Not Guilty,Guilty,10/14/2019,GUILTY,Convicted,NO TRIAL,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630297,25,Criminal History Key,Black,Non-Hispanic,Male
26,Louisville,JEFFERSON,Circuit Court,48,Circuit Criminal,12/16/2014,9/13/2018,2,Original Charge,220625,"COMP BURGLARY, 3RD DEGREE",5,Complicity,BRG,Burglary,Felony,D ,12/16/2014,Not Guilty,Guilty,9/11/2018,GUILTY,Convicted,NO TRIAL,9/13/2018,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,26,Criminal History Key,White,Non-Hispanic,Male
26,Louisville,JEFFERSON,Circuit Court,48,Circuit Criminal,12/16/2014,9/13/2018,3,Original Charge,220625,"COMP BURGLARY, 3RD DEGREE",5,Complicity,BRG,Burglary,Felony,D ,12/16/2014,Not Guilty,Guilty,9/11/2018,GUILTY,Convicted,NO TRIAL,9/13/2018,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,26,Criminal History Key,White,Non-Hispanic,Male
26,Louisville,JEFFERSON,Circuit Court,48,Circuit Criminal,12/16/2014,9/13/2018,4,Original Charge,220625,"COMP BURGLARY, 3RD DEGREE",5,Complicity,BRG,Burglary,Felony,D ,12/16/2014,Not Guilty,Guilty,9/11/2018,GUILTY,Convicted,NO TRIAL,9/13/2018,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,26,Criminal History Key,White,Non-Hispanic,Male
26,Louisville,JEFFERSON,Circuit Court,48,Circuit Criminal,12/16/2014,9/13/2018,5,Original Charge,220625,"COMP BURGLARY, 3RD DEGREE",5,Complicity,BRG,Burglary,Felony,D ,12/16/2014,Not Guilty,Guilty,9/11/2018,GUILTY,Convicted,NO TRIAL,9/13/2018,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,26,Criminal History Key,White,Non-Hispanic,Male
26,Louisville,JEFFERSON,Circuit Court,48,Circuit Criminal,12/16/2014,9/13/2018,6,Original Charge,220625,"COMP BURGLARY, 3RD DEGREE",5,Complicity,BRG,Burglary,Felony,D ,12/16/2014,Not Guilty,Guilty,9/11/2018,GUILTY,Convicted,NO TRIAL,9/13/2018,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,26,Criminal History Key,White,Non-Hispanic,Male
26,Louisville,JEFFERSON,Circuit Court,48,Circuit Criminal,12/16/2014,9/13/2018,7,Original Charge,220625,"COMP BURGLARY, 3RD DEGREE",5,Complicity,BRG,Burglary,Felony,D ,12/16/2014,Not Guilty,Guilty,9/11/2018,GUILTY,Convicted,NO TRIAL,9/13/2018,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,26,Criminal History Key,White,Non-Hispanic,Male
26,Louisville,JEFFERSON,Circuit Court,48,Circuit Criminal,12/16/2014,9/13/2018,8,Original Charge,220625,"COMP BURGLARY, 3RD DEGREE",5,Complicity,BRG,Burglary,Felony,D ,12/16/2014,Not Guilty,Guilty,9/11/2018,GUILTY,Convicted,NO TRIAL,9/13/2018,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,26,Criminal History Key,White,Non-Hispanic,Male
26,Louisville,JEFFERSON,Circuit Court,48,Circuit Criminal,12/16/2014,9/13/2018,9,Original Charge,220625,"COMP BURGLARY, 3RD DEGREE",5,Complicity,BRG,Burglary,Felony,D ,12/16/2014,Not Guilty,Guilty,9/11/2018,GUILTY,Convicted,NO TRIAL,9/13/2018,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,630312,26,Criminal History Key,White,Non-Hispanic,Male
28,Louisville,JEFFERSON,Circuit Court,21,Circuit Criminal,3/6/2015,10/4/2018,2,Original Charge,220615,"COMP BURGLARY, 2ND DEGREE",5,Complicity,BRG,Burglary,Felony,C ,3/4/2015,Not Guilty,Guilty,5/22/2018,GUILTY,Convicted,NO TRIAL,5/22/2018,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630277,28,Criminal History Key,Black,Non-Hispanic,Male
28,Louisville,JEFFERSON,Circuit Court,21,Circuit Criminal,3/6/2015,10/4/2018,3,Original Charge,220615,"COMP BURGLARY, 2ND DEGREE",5,Complicity,BRG,Burglary,Felony,C ,3/4/2015,Not Guilty,Guilty,5/22/2018,GUILTY,Convicted,NO TRIAL,5/22/2018,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630277,28,Criminal History Key,Black,Non-Hispanic,Male
28,Louisville,JEFFERSON,Circuit Court,21,Circuit Criminal,3/6/2015,10/4/2018,4,Original Charge,220615,"COMP BURGLARY, 2ND DEGREE",5,Complicity,BRG,Burglary,Felony,C ,3/4/2015,Not Guilty,Guilty,5/22/2018,GUILTY,Convicted,NO TRIAL,5/22/2018,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630277,28,Criminal History Key,Black,Non-Hispanic,Male
28,Louisville,JEFFERSON,Circuit Court,21,Circuit Criminal,3/6/2015,10/4/2018,5,Original Charge,220615,"COMP BURGLARY, 2ND DEGREE",5,Complicity,BRG,Burglary,Felony,C ,3/4/2015,Not Guilty,Guilty,5/22/2018,GUILTY,Convicted,NO TRIAL,5/22/2018,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630277,28,Criminal History Key,Black,Non-Hispanic,Male
28,Louisville,JEFFERSON,Circuit Court,21,Circuit Criminal,3/6/2015,10/4/2018,6,Original Charge,220615,"COMP BURGLARY, 2ND DEGREE",5,Complicity,BRG,Burglary,Felony,C ,3/4/2015,Not Guilty,Guilty,5/22/2018,GUILTY,Convicted,NO TRIAL,5/22/2018,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630277,28,Criminal History Key,Black,Non-Hispanic,Male
28,Louisville,JEFFERSON,Circuit Court,21,Circuit Criminal,3/6/2015,10/4/2018,9,Original Charge,220615,"COMP BURGLARY, 2ND DEGREE",5,Complicity,BRG,Burglary,Felony,C ,3/4/2015,Not Guilty,Guilty,5/22/2018,GUILTY,Convicted,NO TRIAL,5/22/2018,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630277,28,Criminal History Key,Black,Non-Hispanic,Male
28,Louisville,JEFFERSON,Circuit Court,21,Circuit Criminal,3/6/2015,10/4/2018,8,Original Charge,220615,"COMP BURGLARY, 2ND DEGREE",5,Complicity,BRG,Burglary,Felony,C ,3/4/2015,Not Guilty,Guilty,5/22/2018,GUILTY,Convicted,NO TRIAL,5/22/2018,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630277,28,Criminal History Key,Black,Non-Hispanic,Male
28,Louisville,JEFFERSON,Circuit Court,21,Circuit Criminal,3/6/2015,10/4/2018,10,Original Charge,220615,"COMP BURGLARY, 2ND DEGREE",5,Complicity,BRG,Burglary,Felony,C ,3/4/2015,Not Guilty,Guilty,5/22/2018,GUILTY,Convicted,NO TRIAL,5/22/2018,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630277,28,Criminal History Key,Black,Non-Hispanic,Male
28,Louisville,JEFFERSON,Circuit Court,21,Circuit Criminal,3/6/2015,10/4/2018,11,Original Charge,220615,"COMP BURGLARY, 2ND DEGREE",5,Complicity,BRG,Burglary,Felony,C ,3/4/2015,Not Guilty,Guilty,5/22/2018,GUILTY,Convicted,NO TRIAL,5/22/2018,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630277,28,Criminal History Key,Black,Non-Hispanic,Male
28,Louisville,JEFFERSON,Circuit Court,21,Circuit Criminal,3/6/2015,10/4/2018,16,Original Charge,220615,"COMP BURGLARY, 2ND DEGREE",5,Complicity,BRG,Burglary,Felony,C ,3/4/2015,Not Guilty,Guilty,5/22/2018,GUILTY,Convicted,NO TRIAL,5/22/2018,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630277,28,Criminal History Key,Black,Non-Hispanic,Male
28,Louisville,JEFFERSON,Circuit Court,21,Circuit Criminal,3/6/2015,10/4/2018,7A    ,Amended,220610,"BURGLARY, 2ND DEGREE",0,Base,BRG,Burglary,Felony,C ,5/22/2018,Not Guilty,Guilty,5/22/2018,GUILTY,Convicted,NO TRIAL,5/22/2018,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630277,28,Criminal History Key,Black,Non-Hispanic,Male
28,Louisville,JEFFERSON,Circuit Court,21,Circuit Criminal,3/6/2015,10/4/2018,17A   ,Amended,239170,"*OBS* TBUT ALL OTHERS $500 OR MORE BUT U/$10,000",0,Base,THF,Theft,Felony,D ,5/22/2018,Not Guilty,Guilty,5/22/2018,GUILTY,Convicted,NO TRIAL,5/22/2018,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630277,28,Criminal History Key,Black,Non-Hispanic,Male
30,Louisville,JEFFERSON,Circuit Court,23,Circuit Criminal,4/22/2015,2/17/2016,1,Original Charge,280315,*OBS* COMP RECEIVING STOLEN PROPERTY U/$500,5,Complicity,THF,Theft,Misdemeanor,A ,4/22/2015,Not Guilty,Guilty,5/8/2018,GUILTY,Convicted,NO TRIAL,5/8/2018,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,630291,30,Criminal History Key,White,Non-Hispanic,Female
35,Louisville,JEFFERSON,Circuit Court,29,Circuit Criminal,7/30/2015,8/18/2016,3,Original Charge,132015,COMP WANTON ENDANGERMENT-1ST DEGREE,5,Complicity,ASO,Assault Related Offenses,Felony,D ,7/30/2015,Not Guilty,Guilty,9/5/2019,GUILTY,Convicted,NO TRIAL,9/5/2019,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,630267,35,Criminal History Key,Black,Non-Hispanic,Male
